word,propability
"unwirksamen",-47
"unwirksamer",-47
"unwirksamere",-47
"unwirksamerem",-47
"unwirksameren",-47
"unwirksamerer",-47
"unwirksameres",-47
"unwirksames",-47
"unwirksamst",-47
"unwirksamste",-47
"unwirksamstem",-47
"unwirksamsten",-47
"unwirksamster",-47
"unwirksamstes",-47
"unwirtlich",-47
"unwirtliche",-47
"unwirtlichem",-47
"unwirtlichen",-47
"unwirtlicher",-47
"unwirtlichere",-47
"unwirtlicherem",-47
"unwirtlicheren",-47
"unwirtlicherer",-47
"unwirtlicheres",-47
"unwirtliches",-47
"unwirtlichst",-47
"unwirtlichste",-47
"unwirtlichstem",-47
"unwirtlichsten",-47
"unwirtlichster",-47
"unwirtlichstes",-47
"unwirtschaftlich",-47
"unwirtschaftliche",-47
"unwirtschaftlichem",-47
"unwirtschaftlichen",-47
"unwirtschaftlicher",-47
"unwirtschaftlichere",-47
"unwirtschaftlicherem",-47
"unwirtschaftlicheren",-47
"unwirtschaftlicherer",-47
"unwirtschaftlicheres",-47
"unwirtschaftliches",-47
"unwirtschaftlichst",-47
"unwirtschaftlichste",-47
"unwirtschaftlichstem",-47
"unwirtschaftlichsten",-47
"unwirtschaftlichster",-47
"unwirtschaftlichstes",-47
"unwissend",-3260
"unwissende",-3260
"unwissendem",-3260
"unwissenden",-3260
"unwissender",-3260
"unwissendere",-3260
"unwissenderem",-3260
"unwissenderen",-3260
"unwissenderer",-3260
"unwissenderes",-3260
"unwissendes",-3260
"unwissendst",-3260
"unwissendste",-3260
"unwissendstem",-3260
"unwissendsten",-3260
"unwissendster",-3260
"unwissendstes",-3260
"unwürdig",-7312
"unwürdige",-7312
"unwürdigem",-7312
"unwürdigen",-7312
"unwürdiger",-7312
"unwürdigere",-7312
"unwürdigerem",-7312
"unwürdigeren",-7312
"unwürdigerer",-7312
"unwürdigeres",-7312
"unwürdiges",-7312
"unwürdigst",-7312
"unwürdigste",-7312
"unwürdigstem",-7312
"unwürdigsten",-7312
"unwürdigster",-7312
"unwürdigstes",-7312
"unzivilisiert",-4413
"unzivilisierte",-4413
"unzivilisiertem",-4413
"unzivilisierten",-4413
"unzivilisierter",-4413
"unzivilisiertere",-4413
"unzivilisierterem",-4413
"unzivilisierteren",-4413
"unzivilisierterer",-4413
"unzivilisierteres",-4413
"unzivilisiertes",-4413
"unzivilisiertest",-4413
"unzivilisierteste",-4413
"unzivilisiertestem",-4413
"unzivilisiertesten",-4413
"unzivilisiertester",-4413
"unzivilisiertestes",-4413
"unzufrieden",-3363
"unzufriedene",-3363
"unzufriedenem",-3363
"unzufriedenen",-3363
"unzufriedener",-3363
"unzufriedenere",-3363
"unzufriedenerem",-3363
"unzufriedeneren",-3363
"unzufriedenerer",-3363
"unzufriedeneres",-3363
"unzufriedenes",-3363
"unzufriedenst",-3363
"unzufriedenste",-3363
"unzufriedenstem",-3363
"unzufriedensten",-3363
"unzufriedenster",-3363
"unzufriedenstes",-3363
"unzufriedner",-3363
"unzufriednere",-3363
"unzufriednerem",-3363
"unzufriedneren",-3363
"unzufriednerer",-3363
"unzufriedneres",-3363
"unzulässig",-3554
"unzulässige",-3554
"unzulässigem",-3554
"unzulässigen",-3554
"unzulässiger",-3554
"unzulässigere",-3554
"unzulässigerem",-3554
"unzulässigeren",-3554
"unzulässigerer",-3554
"unzulässigeres",-3554
"unzulässiges",-3554
"unzulässigst",-3554
"unzulässigste",-3554
"unzulässigstem",-3554
"unzulässigsten",-3554
"unzulässigster",-3554
"unzulässigstes",-3554
"unzumutbar",-3400
"unzumutbare",-3400
"unzumutbarem",-3400
"unzumutbaren",-3400
"unzumutbarer",-3400
"unzumutbarere",-3400
"unzumutbarerem",-3400
"unzumutbareren",-3400
"unzumutbarerer",-3400
"unzumutbareres",-3400
"unzumutbares",-3400
"unzumutbarst",-3400
"unzumutbarste",-3400
"unzumutbarstem",-3400
"unzumutbarsten",-3400
"unzumutbarster",-3400
"unzumutbarstes",-3400
"unzurechnungsfähig",-47
"unzurechnungsfähige",-47
"unzurechnungsfähigem",-47
"unzurechnungsfähigen",-47
"unzurechnungsfähiger",-47
"unzurechnungsfähigere",-47
"unzurechnungsfähigerem",-47
"unzurechnungsfähigeren",-47
"unzurechnungsfähigerer",-47
"unzurechnungsfähigeres",-47
"unzurechnungsfähiges",-47
"unzurechnungsfähigst",-47
"unzurechnungsfähigste",-47
"unzurechnungsfähigstem",-47
"unzurechnungsfähigsten",-47
"unzurechnungsfähigster",-47
"unzurechnungsfähigstes",-47
"unzureichend",-5233
"unzureichende",-5233
"unzureichendem",-5233
"unzureichenden",-5233
"unzureichender",-5233
"unzureichendere",-5233
"unzureichenderem",-5233
"unzureichenderen",-5233
"unzureichenderer",-5233
"unzureichenderes",-5233
"unzureichendes",-5233
"unzureichendst",-5233
"unzureichendste",-5233
"unzureichendstem",-5233
"unzureichendsten",-5233
"unzureichendster",-5233
"unzureichendstes",-5233
"unzusammenhängend",-47
"unzusammenhängende",-47
"unzusammenhängendem",-47
"unzusammenhängenden",-47
"unzusammenhängender",-47
"unzusammenhängendere",-47
"unzusammenhängenderem",-47
"unzusammenhängenderen",-47
"unzusammenhängenderer",-47
"unzusammenhängenderes",-47
"unzusammenhängendes",-47
"unzusammenhängendst",-47
"unzusammenhängendste",-47
"unzusammenhängendstem",-47
"unzusammenhängendsten",-47
"unzusammenhängendster",-47
"unzusammenhängendstes",-47
"unzuverlässig",-6120
"unzuverlässige",-6120
"unzuverlässigem",-6120
"unzuverlässigen",-6120
"unzuverlässiger",-6120
"unzuverlässigere",-6120
"unzuverlässigerem",-6120
"unzuverlässigeren",-6120
"unzuverlässigerer",-6120
"unzuverlässigeres",-6120
"unzuverlässiges",-6120
"unzuverlässigst",-6120
"unzuverlässigste",-6120
"unzuverlässigstem",-6120
"unzuverlässigsten",-6120
"unzuverlässigster",-6120
"unzuverlässigstes",-6120
"unzüchtig",-47
"unzüchtige",-47
"unzüchtigem",-47
"unzüchtigen",-47
"unzüchtiger",-47
"unzüchtigere",-47
"unzüchtigerem",-47
"unzüchtigeren",-47
"unzüchtigerer",-47
"unzüchtigeres",-47
"unzüchtiges",-47
"unzüchtigst",-47
"unzüchtigste",-47
"unzüchtigstem",-47
"unzüchtigsten",-47
"unzüchtigster",-47
"unzüchtigstes",-47
"unübersichtlich",-501
"unübersichtliche",-501
"unübersichtlichem",-501
"unübersichtlichen",-501
"unübersichtlicher",-501
"unübersichtlichere",-501
"unübersichtlicherem",-501
"unübersichtlicheren",-501
"unübersichtlicherer",-501
"unübersichtlicheres",-501
"unübersichtliches",-501
"unübersichtlichst",-501
"unübersichtlichste",-501
"unübersichtlichstem",-501
"unübersichtlichsten",-501
"unübersichtlichster",-501
"unübersichtlichstes",-501
"unüblich",-3328
"unübliche",-3328
"unüblichem",-3328
"unüblichen",-3328
"unüblicher",-3328
"unüblichere",-3328
"unüblicherem",-3328
"unüblicheren",-3328
"unüblicherer",-3328
"unüblicheres",-3328
"unübliches",-3328
"unüblichst",-3328
"unüblichste",-3328
"unüblichstem",-3328
"unüblichsten",-3328
"unüblichster",-3328
"unüblichstes",-3328
"vage",-3406
"verabscheuungswürdig",-47
"verabscheuungswürdige",-47
"verabscheuungswürdigem",-47
"verabscheuungswürdigen",-47
"verabscheuungswürdiger",-47
"verabscheuungswürdigere",-47
"verabscheuungswürdigerem",-47
"verabscheuungswürdigeren",-47
"verabscheuungswürdigerer",-47
"verabscheuungswürdigeres",-47
"verabscheuungswürdiges",-47
"verabscheuungswürdigst",-47
"verabscheuungswürdigste",-47
"verabscheuungswürdigstem",-47
"verabscheuungswürdigsten",-47
"verabscheuungswürdigster",-47
"verabscheuungswürdigstes",-47
"veracht",-47
"verachte",-47
"verachten",-47
"verachtest",-47
"verachtet",-47
"verachtete",-47
"verachteten",-47
"verachtetest",-47
"verachtetet",-47
"verachtte",-47
"verachtten",-47
"verachttest",-47
"verachttet",-47
"veraltet",-5070
"verarschen",-47
"verbann",-47
"verbanne",-47
"verbannen",-47
"verbannest",-47
"verbannet",-47
"verbannst",-47
"verbannt",-47
"verbannte",-47
"verbannten",-47
"verbanntest",-47
"verbanntet",-47
"verbeul",-327
"verbeule",-327
"verbeulen",-327
"verbeulest",-327
"verbeulet",-327
"verbeulst",-327
"verbeult",-327
"verbeulte",-327
"verbeulten",-327
"verbeultest",-327
"verbeultet",-327
"verbieten",-6290
"verbittert",-4659
"verblass",-47
"verblasse",-47
"verblassen",-47
"verblassest",-47
"verblasset",-47
"verblasst",-47
"verblasste",-47
"verblassten",-47
"verblasstest",-47
"verblasstet",-47
"verboten",-3657
"verbotene",-3657
"verbotenem",-3657
"verbotenen",-3657
"verbotener",-3657
"verbotenere",-3657
"verbotenerem",-3657
"verboteneren",-3657
"verbotenerer",-3657
"verboteneres",-3657
"verbotenes",-3657
"verbotenst",-3657
"verbotenste",-3657
"verbotenstem",-3657
"verbotensten",-3657
"verbotenster",-3657
"verbotenstes",-3657
"verbotner",-3657
"verbotnere",-3657
"verbotnerem",-3657
"verbotneren",-3657
"verbotnerer",-3657
"verbotneres",-3657
"verdamm",-6079
"verdamme",-6079
"verdammen",-6079
"verdammest",-6079
"verdammet",-6079
"verdammst",-6079
"verdammt",-2925
"verdammte",-2925
"verdammtem",-2925
"verdammten",-2925
"verdammter",-2925
"verdammtere",-2925
"verdammterem",-2925
"verdammteren",-2925
"verdammterer",-2925
"verdammteres",-2925
"verdammtes",-2925
"verdammtest",-2925
"verdammteste",-2925
"verdammtestem",-2925
"verdammtesten",-2925
"verdammtester",-2925
"verdammtestes",-2925
"verdammtet",-6079
"verdeck",-516
"verdecke",-516
"verdecken",-516
"verdeckest",-516
"verdecket",-516
"verdeckst",-516
"verdeckt",-516
"verdeckte",-516
"verdeckten",-516
"verdecktest",-516
"verdecktet",-516
"verderben",-47
"verderblich",-3131
"verderbliche",-3131
"verderblichem",-3131
"verderblichen",-3131
"verderblicher",-3131
"verderblichere",-3131
"verderblicherem",-3131
"verderblicheren",-3131
"verderblicherer",-3131
"verderblicheres",-3131
"verderbliches",-3131
"verderblichst",-3131
"verderblichste",-3131
"verderblichstem",-3131
"verderblichsten",-3131
"verderblichster",-3131
"verderblichstes",-3131
"verdorben",-1755
"verdorbene",-1755
"verdorbenem",-1755
"verdorbenen",-1755
"verdorbener",-1755
"verdorbenere",-1755
"verdorbenerem",-1755
"verdorbeneren",-1755
"verdorbenerer",-1755
"verdorbeneres",-1755
"verdorbenes",-1755
"verdorbenst",-1755
"verdorbenste",-1755
"verdorbenstem",-1755
"verdorbensten",-1755
"verdorbenster",-1755
"verdorbenstes",-1755
"verdorbner",-1755
"verdorbnere",-1755
"verdorbnerem",-1755
"verdorbneren",-1755
"verdorbnerer",-1755
"verdorbneres",-1755
"verdrießlich",-47
"verdrießliche",-47
"verdrießlichem",-47
"verdrießlichen",-47
"verdrießlicher",-47
"verdrießlichere",-47
"verdrießlicherem",-47
"verdrießlicheren",-47
"verdrießlicherer",-47
"verdrießlicheres",-47
"verdrießliches",-47
"verdrießlichst",-47
"verdrießlichste",-47
"verdrießlichstem",-47
"verdrießlichsten",-47
"verdrießlichster",-47
"verdrießlichstes",-47
"verdräng",-3468
"verdränge",-3468
"verdrängen",-3468
"verdrängest",-3468
"verdränget",-3468
"verdrängst",-3468
"verdrängt",-3468
"verdrängte",-3468
"verdrängten",-3468
"verdrängtest",-3468
"verdrängtet",-3468
"verdunkel",-47
"verdunkele",-47
"verdunkelen",-47
"verdunkeln",-47
"verdunkelst",-47
"verdunkelt",-47
"verdunkelte",-47
"verdunkelten",-47
"verdunkeltest",-47
"verdunkeltet",-47
"verdunkl",-47
"verdunkle",-47
"vereitel",-47
"vereitele",-47
"vereitelen",-47
"vereiteln",-47
"vereitelst",-47
"vereitelt",-47
"vereitelte",-47
"vereitelten",-47
"vereiteltest",-47
"vereiteltet",-47
"vereitl",-47
"vereitle",-47
"verfallen",-4849
"verfallene",-4849
"verfallenem",-4849
"verfallenen",-4849
"verfallener",-4849
"verfallenere",-4849
"verfallenerem",-4849
"verfalleneren",-4849
"verfallenerer",-4849
"verfalleneres",-4849
"verfallenes",-4849
"verfallenst",-4849
"verfallenste",-4849
"verfallenstem",-4849
"verfallensten",-4849
"verfallenster",-4849
"verfallenstes",-4849
"verfallner",-4849
"verfallnere",-4849
"verfallnerem",-4849
"verfallneren",-4849
"verfallnerer",-4849
"verfallneres",-4849
"verfassungswidrig",-47
"verfehl",-373
"verfehle",-373
"verfehlen",-373
"verfehlest",-373
"verfehlet",-373
"verfehlst",-373
"verfehlt",-373
"verfehlte",-373
"verfehlten",-373
"verfehltest",-373
"verfehltet",-373
"verfluch",-3284
"verfluche",-3284
"verfluchen",-3284
"verfluchest",-3284
"verfluchet",-3284
"verfluchst",-3284
"verflucht",-3284
"verfluchte",-3284
"verfluchten",-3284
"verfluchtest",-3284
"verfluchtet",-3284
"verfälsch",-3323
"verfälsche",-3323
"verfälschen",-3323
"verfälschest",-3323
"verfälschet",-3323
"verfälschst",-3323
"verfälscht",-3323
"verfälschte",-3323
"verfälschten",-3323
"verfälschtest",-3323
"verfälschtet",-3323
"vergammelt",-47
"vergammelte",-47
"vergammeltem",-47
"vergammelten",-47
"vergammelter",-47
"vergammeltere",-47
"vergammelterem",-47
"vergammelteren",-47
"vergammelterer",-47
"vergammelteres",-47
"vergammeltes",-47
"vergammeltst",-47
"vergammeltste",-47
"vergammeltstem",-47
"vergammeltsten",-47
"vergammeltster",-47
"vergammeltstes",-47
"vergeblich",-47
"vergebliche",-47
"vergeblichem",-47
"vergeblichen",-47
"vergeblicher",-47
"vergeblichere",-47
"vergeblicherem",-47
"vergeblicheren",-47
"vergeblicherer",-47
"vergeblicheres",-47
"vergebliches",-47
"vergeblichst",-47
"vergeblichste",-47
"vergeblichstem",-47
"vergeblichsten",-47
"vergeblichster",-47
"vergeblichstes",-47
"vergelten",-47
"vergesenkt",-47
"vergeud",-1836
"vergeude",-1836
"vergeuden",-1836
"vergeudest",-1836
"vergeudet",-1836
"vergeudete",-1836
"vergeudeten",-1836
"vergeudetest",-1836
"vergeudetet",-1836
"vergeudte",-1836
"vergeudten",-1836
"vergeudtest",-1836
"vergeudtet",-1836
"vergewaltig",-47
"vergewaltige",-47
"vergewaltigen",-47
"vergewaltigest",-47
"vergewaltiget",-47
"vergewaltigst",-47
"vergewaltigt",-47
"vergewaltigte",-47
"vergewaltigten",-47
"vergewaltigtest",-47
"vergewaltigtet",-47
"vergezögert",-3409
"verharmlos",-490
"verharmlose",-490
"verharmlosen",-490
"verharmlosest",-490
"verharmloset",-490
"verharmlost",-490
"verharmloste",-490
"verharmlosten",-490
"verharmlostest",-490
"verharmlostet",-490
"verhasst",-47
"verhasste",-47
"verhasstem",-47
"verhassten",-47
"verhasster",-47
"verhasstere",-47
"verhassterem",-47
"verhassteren",-47
"verhassterer",-47
"verhassteres",-47
"verhasstes",-47
"verhasstest",-47
"verhassteste",-47
"verhasstestem",-47
"verhasstesten",-47
"verhasstester",-47
"verhasstestes",-47
"verheer",-47
"verheere",-47
"verheeren",-47
"verheerend",-4780
"verheerende",-4780
"verheerendem",-4780
"verheerenden",-4780
"verheerender",-4780
"verheerendere",-4780
"verheerenderem",-4780
"verheerenderen",-4780
"verheerenderer",-4780
"verheerenderes",-4780
"verheerendes",-4780
"verheerendst",-4780
"verheerendste",-4780
"verheerendstem",-4780
"verheerendsten",-4780
"verheerendster",-4780
"verheerendstes",-4780
"verheern",-47
"verheerst",-47
"verheert",-47
"verheerte",-47
"verheerten",-47
"verheertest",-47
"verheertet",-47
"verherrlich",-47
"verherrliche",-47
"verherrlichen",-47
"verherrlichest",-47
"verherrlichet",-47
"verherrlichst",-47
"verherrlicht",-47
"verherrlichte",-47
"verherrlichten",-47
"verherrlichtest",-47
"verherrlichtet",-47
"verhängnisvoll",-3330
"verhöhn",-47
"verhöhne",-47
"verhöhnen",-47
"verhöhnest",-47
"verhöhnet",-47
"verhöhnst",-47
"verhöhnt",-47
"verhöhnte",-47
"verhöhnten",-47
"verhöhntest",-47
"verhöhntet",-47
"verirr",-497
"verirre",-497
"verirren",-497
"verirrest",-497
"verirret",-497
"verirrst",-497
"verirrt",-497
"verirrte",-497
"verirrten",-497
"verirrtest",-497
"verirrtet",-497
"verkehrswidrig",-47
"verkehrswidrige",-47
"verkehrswidrigem",-47
"verkehrswidrigen",-47
"verkehrswidriger",-47
"verkehrswidrigere",-47
"verkehrswidrigerem",-47
"verkehrswidrigeren",-47
"verkehrswidrigerer",-47
"verkehrswidrigeres",-47
"verkehrswidriges",-47
"verkehrswidrigst",-47
"verkehrswidrigste",-47
"verkehrswidrigstem",-47
"verkehrswidrigsten",-47
"verkehrswidrigster",-47
"verkehrswidrigstes",-47
"verkleiner",-47
"verkleinere",-47
"verkleineren",-47
"verkleinern",-47
"verkleinerst",-47
"verkleinert",-47
"verkleinerte",-47
"verkleinerten",-47
"verkleinertest",-47
"verkleinertet",-47
"verkrüppeln",-47
"verlangsam",-47
"verlangsame",-47
"verlangsamen",-47
"verlangsamest",-47
"verlangsamet",-47
"verlangsamst",-47
"verlangsamt",-47
"verlangsamte",-47
"verlangsamten",-47
"verlangsamtest",-47
"verlangsamtet",-47
"verletz",-3615
"verletzbar",-47
"verletzbare",-47
"verletzbarem",-47
"verletzbaren",-47
"verletzbarer",-47
"verletzbarere",-47
"verletzbarerem",-47
"verletzbareren",-47
"verletzbarerer",-47
"verletzbareres",-47
"verletzbares",-47
"verletzbarst",-47
"verletzbarste",-47
"verletzbarstem",-47
"verletzbarsten",-47
"verletzbarster",-47
"verletzbarstes",-47
"verletze",-3615
"verletzen",-3615
"verletzest",-3615
"verletzet",-3615
"verletzlich",-487
"verletzliche",-487
"verletzlichem",-487
"verletzlichen",-487
"verletzlicher",-487
"verletzlichere",-487
"verletzlicherem",-487
"verletzlicheren",-487
"verletzlicherer",-487
"verletzlicheres",-487
"verletzliches",-487
"verletzlichst",-487
"verletzlichste",-487
"verletzlichstem",-487
"verletzlichsten",-487
"verletzlichster",-487
"verletzlichstes",-487
"verletzt",-5202
"verletzte",-5202
"verletztem",-5202
"verletzten",-5202
"verletzter",-5202
"verletztere",-5202
"verletzterem",-5202
"verletzteren",-5202
"verletzterer",-5202
"verletzteres",-5202
"verletztes",-5202
"verletztest",-5202
"verletzteste",-5202
"verletztestem",-5202
"verletztesten",-5202
"verletztester",-5202
"verletztestes",-5202
"verletztet",-3615
"verleumd",-4473
"verleumde",-4473
"verleumden",-4473
"verleumdest",-4473
"verleumdet",-4473
"verleumdete",-4473
"verleumdeten",-4473
"verleumdetest",-4473
"verleumdetet",-4473
"verleumdte",-4473
"verleumdten",-4473
"verleumdtest",-4473
"verleumdtet",-4473
"verlieren",-3930
"verlogen",-3355
"verlogene",-3355
"verlogenem",-3355
"verlogenen",-3355
"verlogener",-3355
"verlogenere",-3355
"verlogenerem",-3355
"verlogeneren",-3355
"verlogenerer",-3355
"verlogeneres",-3355
"verlogenes",-3355
"verlogenst",-3355
"verlogenste",-3355
"verlogenstem",-3355
"verlogensten",-3355
"verlogenster",-3355
"verlogenstes",-3355
"verlogner",-3355
"verlognere",-3355
"verlognerem",-3355
"verlogneren",-3355
"verlognerer",-3355
"verlogneres",-3355
"vermeiden",-5265
"verminder",-47
"vermindere",-47
"verminderen",-47
"vermindern",-47
"verminderst",-47
"vermindert",-47
"verminderte",-47
"verminderten",-47
"vermindertest",-47
"vermindertet",-47
"vernicht",-4902
"vernichte",-4902
"vernichten",-4902
"vernichtend",-47
"vernichtest",-4902
"vernichtet",-4902
"vernichtete",-4902
"vernichteten",-4902
"vernichtetest",-4902
"vernichtetet",-4902
"vernichtte",-4902
"vernichtten",-4902
"vernichttest",-4902
"vernichttet",-4902
"verraten",-2087
"verringern",-3537
"verrucht",-1714
"verruchte",-1714
"verruchtem",-1714
"verruchten",-1714
"verruchter",-1714
"verruchtere",-1714
"verruchterem",-1714
"verruchteren",-1714
"verruchterer",-1714
"verruchteres",-1714
"verruchtes",-1714
"verruchtest",-1714
"verruchteste",-1714
"verruchtestem",-1714
"verruchtesten",-1714
"verruchtester",-1714
"verruchtestes",-1714
"verräterisch",-3110
"verräterische",-3110
"verräterischem",-3110
"verräterischen",-3110
"verräterischer",-3110
"verräterischere",-3110
"verräterischerem",-3110
"verräterischeren",-3110
"verräterischerer",-3110
"verräterischeres",-3110
"verräterisches",-3110
"verräterischst",-3110
"verräterischste",-3110
"verräterischstem",-3110
"verräterischsten",-3110
"verräterischster",-3110
"verräterischstes",-3110
"verrückt",-337
"verrückte",-337
"verrücktem",-337
"verrückten",-337
"verrückter",-337
"verrücktere",-337
"verrückterem",-337
"verrückteren",-337
"verrückterer",-337
"verrückteres",-337
"verrücktes",-337
"verrücktest",-337
"verrückteste",-337
"verrücktestem",-337
"verrücktesten",-337
"verrücktester",-337
"verrücktestes",-337
"verschimmelt",-47
"verschlechtern",-47
"verschlepp",-47
"verschleppe",-47
"verschleppen",-47
"verschleppest",-47
"verschleppet",-47
"verschleppst",-47
"verschleppt",-47
"verschleppte",-47
"verschleppten",-47
"verschlepptest",-47
"verschlepptet",-47
"verschleuder",-47
"verschleudere",-47
"verschleuderen",-47
"verschleudern",-47
"verschleuderst",-47
"verschleudert",-47
"verschleuderte",-47
"verschleuderten",-47
"verschleudertest",-47
"verschleudertet",-47
"verschlingen",-47
"verschmutz",-47
"verschmutze",-47
"verschmutzen",-47
"verschmutzest",-47
"verschmutzet",-47
"verschmutzt",-47
"verschmutzte",-47
"verschmutzten",-47
"verschmutztest",-47
"verschmutztet",-47
"verschwend",-494
"verschwende",-494
"verschwenden",-494
"verschwenderisch",-47
"verschwenderische",-47
"verschwenderischem",-47
"verschwenderischen",-47
"verschwenderischer",-47
"verschwenderischere",-47
"verschwenderischerem",-47
"verschwenderischeren",-47
"verschwenderischerer",-47
"verschwenderischeres",-47
"verschwenderisches",-47
"verschwenderischst",-47
"verschwenderischste",-47
"verschwenderischstem",-47
"verschwenderischsten",-47
"verschwenderischster",-47
"verschwenderischstes",-47
"verschwendest",-494
"verschwendet",-494
"verschwendete",-494
"verschwendeten",-494
"verschwendetest",-494
"verschwendetet",-494
"verschwendte",-494
"verschwendten",-494
"verschwendtest",-494
"verschwendtet",-494
"verschwinden",-3588
"versenk",-47
"versenke",-47
"versenken",-47
"versenkest",-47
"versenket",-47
"versenkst",-47
"versenkt",-47
"versenkte",-47
"versenkten",-47
"versenktest",-47
"versenktet",-47
"versklav",-3142
"versklave",-3142
"versklaven",-3142
"versklavest",-3142
"versklavet",-3142
"versklavst",-3142
"versklavt",-47
"versklavte",-47
"versklavtem",-47
"versklavten",-47
"versklavter",-47
"versklavtere",-47
"versklavterem",-47
"versklavteren",-47
"versklavterer",-47
"versklavteres",-47
"versklavtes",-47
"versklavtest",-47
"versklavteste",-47
"versklavtestem",-47
"versklavtesten",-47
"versklavtester",-47
"versklavtestes",-47
"versklavtet",-3142
"verspiel",-47
"verspiele",-47
"verspielen",-47
"verspielest",-47
"verspielet",-47
"verspielst",-47
"verspielt",-47
"verspielte",-47
"verspielten",-47
"verspieltest",-47
"verspieltet",-47
"verspätet",-4819
"verstimm",-47
"verstimme",-47
"verstimmen",-47
"verstimmest",-47
"verstimmet",-47
"verstimmst",-47
"verstimmt",-47
"verstimmte",-47
"verstimmten",-47
"verstimmtest",-47
"verstimmtet",-47
"verstopfen",-47
"verstoßen",-3521
"verstrick",-47
"verstricke",-47
"verstricken",-47
"verstrickest",-47
"verstricket",-47
"verstrickst",-47
"verstrickt",-47
"verstrickte",-47
"verstrickten",-47
"verstricktest",-47
"verstricktet",-47
"vertreiben",-3684
"verurteil",-7700
"verurteile",-7700
"verurteilen",-7700
"verurteilest",-7700
"verurteilet",-7700
"verurteilst",-7700
"verurteilt",-7700
"verurteilte",-7700
"verurteilten",-7700
"verurteiltest",-7700
"verurteiltet",-7700
"verwelken",-47
"verwerflich",-7418
"verwerfliche",-7418
"verwerflichem",-7418
"verwerflichen",-7418
"verwerflicher",-7418
"verwerflichere",-7418
"verwerflicherem",-7418
"verwerflicheren",-7418
"verwerflicherer",-7418
"verwerflicheres",-7418
"verwerfliches",-7418
"verwerflichst",-7418
"verwerflichste",-7418
"verwerflichstem",-7418
"verwerflichsten",-7418
"verwerflichster",-7418
"verwerflichstes",-7418
"verwickel",-47
"verwickele",-47
"verwickelen",-47
"verwickeln",-47
"verwickelst",-47
"verwickelt",-47
"verwickelte",-47
"verwickelten",-47
"verwickeltest",-47
"verwickeltet",-47
"verwickl",-47
"verwickle",-47
"verwirr",-474
"verwirre",-474
"verwirren",-474
"verwirrest",-474
"verwirret",-474
"verwirrst",-474
"verwirrt",-474
"verwirrte",-474
"verwirrten",-474
"verwirrtest",-474
"verwirrtet",-474
"verworren",-47
"verworrene",-47
"verworrenem",-47
"verworrenen",-47
"verworrener",-47
"verworrenere",-47
"verworrenerem",-47
"verworreneren",-47
"verworrenerer",-47
"verworreneres",-47
"verworrenes",-47
"verworrenst",-47
"verworrenste",-47
"verworrenstem",-47
"verworrensten",-47
"verworrenster",-47
"verworrenstes",-47
"verworrner",-47
"verworrnere",-47
"verworrnerem",-47
"verworrneren",-47
"verworrnerer",-47
"verworrneres",-47
"verwund",-3186
"verwunde",-3186
"verwunden",-3186
"verwundest",-3186
"verwundet",-3186
"verwundete",-3186
"verwundeten",-3186
"verwundetest",-3186
"verwundetet",-3186
"verwundte",-3186
"verwundten",-3186
"verwundtest",-3186
"verwundtet",-3186
"verwüst",-47
"verwüste",-47
"verwüsten",-47
"verwüstest",-47
"verwüstet",-47
"verwüstst",-47
"verwüstt",-47
"verwüstte",-47
"verwüstten",-47
"verwüsttest",-47
"verwüsttet",-47
"verzerr",-47
"verzerre",-47
"verzerren",-47
"verzerrest",-47
"verzerret",-47
"verzerrst",-47
"verzerrt",-47
"verzerrte",-47
"verzerrten",-47
"verzerrtest",-47
"verzerrtet",-47
"verzichten",-47
"verzweifel",-47
"verzweifele",-47
"verzweifelen",-47
"verzweifeln",-47
"verzweifelst",-47
"verzweifelt",-1947
"verzweifelte",-1947
"verzweifeltem",-1947
"verzweifelten",-1947
"verzweifelter",-1947
"verzweifeltere",-1947
"verzweifelterem",-1947
"verzweifelteren",-1947
"verzweifelterer",-1947
"verzweifelteres",-1947
"verzweifeltes",-1947
"verzweifeltest",-47
"verzweifeltet",-47
"verzweifeltst",-1947
"verzweifeltste",-1947
"verzweifeltstem",-1947
"verzweifeltsten",-1947
"verzweifeltster",-1947
"verzweifeltstes",-1947
"verzweifl",-47
"verzweifle",-47
"verzwickt",-403
"verzwickte",-403
"verzwicktem",-403
"verzwickten",-403
"verzwickter",-403
"verzwicktere",-403
"verzwickterem",-403
"verzwickteren",-403
"verzwickterer",-403
"verzwickteres",-403
"verzwicktes",-403
"verzwicktest",-403
"verzwickteste",-403
"verzwicktestem",-403
"verzwicktesten",-403
"verzwicktester",-403
"verzwicktestes",-403
"verzöger",-3409
"verzögere",-3409
"verzögeren",-3409
"verzögern",-3409
"verzögerst",-3409
"verzögert",-3409
"verzögerte",-3409
"verzögerten",-3409
"verzögertest",-3409
"verzögertet",-3409
"verächtlich",-3245
"verächtliche",-3245
"verächtlichem",-3245
"verächtlichen",-3245
"verächtlicher",-3245
"verächtlichere",-3245
"verächtlicherem",-3245
"verächtlicheren",-3245
"verächtlicherer",-3245
"verächtlicheres",-3245
"verächtliches",-3245
"verächtlichst",-3245
"verächtlichste",-3245
"verächtlichstem",-3245
"verächtlichsten",-3245
"verächtlichster",-3245
"verächtlichstes",-3245
"verängstigt",-560
"verärger",-1825
"verärgere",-1825
"verärgeren",-1825
"verärgern",-1825
"verärgerst",-1825
"verärgert",-1825
"verärgerte",-1825
